id,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6.57922e+17,https://www.airbnb.com/rooms/657921884955221567,31/03/2023,city scrape,HabitaciÃ³n doble Hotel GrÃ¨vol Spa**** (Camprodon),"El Hotel GrÃ¨vol Spa de Llanars-Camprodon, ubicado en un entorno privilegiado del Pirineo catalÃ¡n, es una destinaciÃ³n perfecta para esas personas interesadas en el turismo rural o de montaÃ±a, o en hacer una escapada romÃ¡ntica en pareja a un hotel en Camprodon con encanto.<br /><br /><b>The space</b><br />Ponemos a tu disposiciÃ³n 36 habitaciones y suites confortables de ambiente rÃºstico, con vistas al Valle de Camprodon, decoradas con el estilo cÃ¡lido e Ã­ntimo de una cabaÃ±a de montaÃ±a.<br /><br /><b>Guest access</b><br />El Hotel GrÃ¨vol Spa cuenta con todos los servicios para que disfrutes plenamente de tu escapada en el Valle de Camprodon, sea cual sea tu propÃ³sito. Dispones del Centro Spa GrÃ¨vol, un exclusivo circuito de agua y un servicio de tratamientos que te recuperarÃ¡ despuÃ©s de un dÃ­a de senderismo por el Pirineo de Girona. TambiÃ©n nuestro restaurante nos ha distinguido como Hotel GastronÃ³mico, gracias a la deliciosa gastronomÃ­a de autor, creativa y mediterrÃ¡nea, Ãºnica en el Vall",--,https://a0.muscache.com/pictures/miso/Hosting-657921884955221567/original/8f500742-602d-46be-8c57-dc63f72280f8.jpeg,https://www.airbnb.com/users/show/450049311,Hotel,17/03/2022,--,--,--,--,0%,f,https://a0.muscache.com/im/pictures/user/50e11d2a-f565-43d3-9409-b67dafbef88c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/50e11d2a-f565-43d3-9409-b67dafbef88c.jpg?aki_policy=profile_x_medium,--,"['email', 'phone', 'work_email']",t,f,--,Llanars,Room in hotel,Private room,1 private bath,"[""Garden view"", ""Mountain view"", ""Hair dryer"", ""Iron"", ""Air conditioning"", ""Dedicated workspace"", ""Shared pool"", ""Free parking on premises"", ""Shared hot tub"", ""Paid parking on premises"", ""Host greets you"", ""Valley view"", ""Outdoor furniture"", ""Smoke alarm"", ""TV"", ""Lock on bedroom door"", ""Indoor fireplace"", ""Wifi"", ""Fire extinguisher"", ""First aid kit""]",t,31/03/2023,--,--,HG002180,f,20230300000000.0,450049311,3.0,3.0,0.0,42.3210592,3.0,2.0,0.0,1.0,2.0,120.0,1.0,20,1.0,1.0,20.0,20.0,1.0,20.0,0.0,0,0,28,303,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,3.0,0.0,0.0,0.0,0.0
6.58305e+17,https://www.airbnb.com/rooms/658304684608776381,01/04/2023,city scrape,"precioso atico  con vistas,barbacoa ,terraza",EnamÃ³rate de este alojamiento tan romÃ¡ntico situado en plena naturaleza. Situado en tossa de mar<br /><br /><b>License number</b><br />HUTB-123456,--,https://a0.muscache.com/pictures/c3cb8d10-b578-4787-91a9-76f1e9863406.jpg,https://www.airbnb.com/users/show/466301894,Jorge,27/06/2022,--,--,--,--,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,--,['phone'],f,t,--,Tossa de Mar,Private room,Private room,1.5 baths,"[""Carbon monoxide alarm"", ""Refrigerator"", ""Long term stays allowed"", ""Outdoor shower"", ""Shampoo"", ""Microwave"", ""Body soap"", ""First aid kit"", ""Mountain view"", ""Free street parking"", ""Pets allowed"", ""Hangers"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Outdoor furniture"", ""Smoke alarm"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Wifi – 18 Mbps"", ""Clothing storage"", ""Hot water"", ""Lock on bedroom door"", ""Mini fridge"", ""Hair dryer"", ""Freezer"", ""Ethernet connection"", ""Dining table"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""BBQ grill"", ""Outdoor dining area"", ""Hot water kettle"", ""Free parking garage on premises"", ""HDTV"", ""Smoking allowed"", ""Essentials"", ""Ceiling fan""]",t,01/04/2023,17/07/2022,22/07/2022,HUTB-123456,t,20230300000000.0,466301894,1.0,1.0,0.0,41.72830956,2.919324338,2.0,0.0,1.0,1.0,50.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,0,0,0,212,2.0,2.0,0.0,4.5,4.5,5.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.23
6.86738e+17,https://www.airbnb.com/rooms/686737674628035786,31/03/2023,city scrape,Landhaus mit Garten und Pool,"Es handelt sich um ein groÃzÃ¼giges Zimmer mit Bad und herrlicher Aussicht durch ein Panoramafenster zum Garten des Anwesens, sowie ein zusÃ¤tzliches Schlafzimmer. Du wirst von dieser charmanten Unterkunft bezaubert sein. <br />Unser Pool steht von 15. Mai - 15. September zur VerfÃ¼gung.<br />AuÃerhalb der Badesaison bieten sich die angrenzenden Fahrrad- und Wanderwege zur Erkundung an. 10 Minuten entfernt liegt die ""Salvador-Dali""-Stadt Figueres, 30 Minuten entfernt liegt die wunderschÃ¶ne Stadt Girona.<br /><br /><b>The space</b><br />Z.Zt. wird unser Studio komplett renoviert. Die Arbeiten werden bis Ende November abgeschlossen sein, daher gibt es momentan noch keine Fotos der InnenrÃ¤ume. Sobald die Arbeiten abgeschlossen sind, verÃ¶ffentlichen wir die neuesten Bilder. Wir freuen uns schon.<br /><br /><b>Guest access</b><br />Unsere GÃ¤ste haben Zugang zum groÃzÃ¼gigen Garten und unserem Barbacoa-Grillplatz, sowie natÃ¼rlich zum Pool (15. Mai-15. September).<br /><br /><b>License number</b>","Viel GrÃ¼n, viele Felder, viel Wald, wir haben nur einen direkten Nachbarn, weitere HÃ¤user sind in grÃ¶Ãerer Entfernung.",https://a0.muscache.com/pictures/miso/Hosting-686737674628035786/original/1a2f6541-53b7-4ddf-9e34-545af21132cc.jpeg,https://www.airbnb.com/users/show/104927492,Susanne,23/11/2016,"Navata, Spain","Wir wohnen mit unseren Kindern auf einer Masia in der NÃ¤he von Figueres und betreiben u. a. zÃ¼chten Galloway-Rinder und haben eine kleine private HÃ¼hnerfarm.  Wir sprechen deutsch, englisch, franzÃ¶sisch und spanisch. Wir sind begeistert von unserer Wahl-Heimat und geben gerne Tipps fÃ¼r einen erholsamen, ereignisreichen Aufenthalt in dieser aufstrebenden Stadt Kataloniens. Das Umland bezeichnen wir immer als das Kalifornien Europas - man hat alles: Meer, StrÃ¤nde, Seen, Berge, WÃ¤lder, Hochgebirge zum Skifahren und natÃ¼rlich jegliche Form des Wassersports. Nicht zu vergessen die kulinarischen MÃ¶glichkeiten, geprÃ¤gt von Ferrand Adria (EL BULLI), ebenso der berÃ¼hmte Weinanbau und der Peralada-Sekt.
",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/33d8c057-b848-4913-9993-aa62b003b9a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33d8c057-b848-4913-9993-aa62b003b9a3.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,"Navata, Catalonia, Spain",Navata,Private room,Private room,1 private bath,"[""Free parking on premises"", ""Shared outdoor pool - available seasonally"", ""Outdoor kitchen"", ""Refrigerator"", ""Long term stays allowed"", ""Shampoo"", ""Host greets you"", ""Body soap"", ""Garden view"", ""Fire pit"", ""Luggage dropoff allowed"", ""Hammock"", ""Hangers"", ""Dishes and silverware"", ""Heating"", ""Shower gel"", ""Cooking basics"", ""Smoke alarm"", ""Backyard"", ""Outdoor furniture"", ""Cleaning products"", ""Hot water"", ""Hair dryer"", ""Kitchen"", ""Conditioner"", ""Iron"", ""BBQ grill"", ""Outdoor dining area"", ""Coffee maker"", ""Patio or balcony"", ""Essentials"", ""Park view"", ""Wifi""]",t,31/03/2023,--,--,Exempt,f,20230300000000.0,104927492,1.0,5.0,0.0,42.18328,2.88674,2.0,0.0,1.0,1.0,120.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,0.0,0,2,4,51,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,1.0,0.0,0.0,0.0,0.0
7.19254e+17,https://www.airbnb.com/rooms/719253923252378945,01/04/2023,city scrape,"Encantador Hotel en Figueres , ven y descubre!",QuÃ©date en este extraordinario alojamiento y no te pierdas nada.<br /><br /><b>License number</b><br />HG-002529,--,https://a0.muscache.com/pictures/miso/Hosting-719253923252378945/original/19b07c43-be61-4706-9f61-ac5efe9c6baf.jpeg,https://www.airbnb.com/users/show/480121444,Juan,19/09/2022,--,--,--,--,80%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,--,"['email', 'phone']",f,f,--,Figueres,Room in hotel,Private room,1.5 shared baths,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Security cameras on property"", ""Smoke alarm"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Fire extinguisher"", ""First aid kit""]",t,01/04/2023,27/10/2022,27/10/2022,HG-002529,f,20230300000000.0,480121444,1.0,1.0,0.0,42.26764,2.95745,2.0,0.0,1.0,3.0,90.0,1.0,7,1.0,1.0,7.0,7.0,1.0,7.0,0.0,30,60,90,365,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.19
7.4531e+17,https://www.airbnb.com/rooms/745309819426562486,31/03/2023,city scrape,Precioso hotel rural restaurante en la naturaleza!,DÃ©jate cautivar por la elegante decoraciÃ³n de este alojamiento lleno de encanto.<br /><br /><b>License number</b><br />HG-002329,En el vecindario del Aspre.,https://a0.muscache.com/pictures/miso/Hosting-745309819426562486/original/ac9e78c8-7312-4ae0-8c10-874e971009a6.jpeg,https://www.airbnb.com/users/show/464525906,Carla,16/06/2022,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/0e4e608c-3f90-42c0-ac80-a7d973ab539b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0e4e608c-3f90-42c0-ac80-a7d973ab539b.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"Girona, Catalunya, Spain",Planoles,Room in hotel,Private room,1 private bath,"[""Ski-in/Ski-out"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Private backyard – Not fully fenced"", ""Pack ’n play/Travel crib"", ""Valley view"", ""Host greets you"", ""Lake access"", ""First aid kit"", ""Garden view"", ""Mountain view"", ""Hangers"", ""Heating"", ""Smoke alarm"", ""TV"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Security cameras on property"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",t,31/03/2023,--,--,HG-002329,f,20230300000000.0,464525906,2.0,2.0,0.0,42.30845691,3.0,2.0,0.0,1.0,1.0,106.0,1.0,7,1.0,2.0,7.0,7.0,2.0,7.0,0.0,7,16,25,98,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,2.0,0.0,0.0,0.0,0.0
7.60104e+17,https://www.airbnb.com/rooms/760104108228929262,01/04/2023,city scrape,"Mas Cusi, Habitaciones ""Sant Onofre""","Desconecta de la rutina en este alojamiento Ãºnico y relajante.<br />HabitaciÃ³n ubicada en el municipio de Palau Saverdera con capacidad para 2 personas. Dispone de 1 habitaciÃ³n y 1 baÃ±o completo privado.<br />Situado muy cerca de CadaquÃ©s, Port de la Selva, Sant Pere de Rodes y Roses.<br />Disponen de barbacoa para uso de los clientes.<br />Ideal para pasar una estancia inolvidables.<br /><br /><b>Guest access</b><br />TendrÃ¡n acceso a las zonas comunes, jardines y piscina.<br /><br /><b>License number</b><br />HUTG-060269",--,https://a0.muscache.com/pictures/miso/Hosting-760104108228929262/original/43a936fe-c9e5-4285-9662-8abf11cacb26.jpeg,https://www.airbnb.com/users/show/406182086,Mas Cusi,09/06/2021,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/248574a4-89b0-4ed0-b887-8abf79813895.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/248574a4-89b0-4ed0-b887-8abf79813895.jpg?aki_policy=profile_x_medium,--,"['email', 'phone', 'work_email']",t,f,--,Palau-saverdera,Room in hotel,Private room,1 private bath,"[""Air conditioning"", ""Shared pool"", ""Free parking on premises"", ""Shampoo"", ""Host greets you"", ""Body soap"", ""Free street parking"", ""Hangers"", ""Central heating"", ""Room-darkening shades"", ""Bed linens"", ""Shower gel"", ""Smoke alarm"", ""Shared backyard – Fully fenced"", ""43"" HDTV"", ""Hot water"", ""Lock on bedroom door"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""BBQ grill"", ""Outdoor dining area"", ""Security cameras on property"", ""Essentials"", ""Wifi""]",t,01/04/2023,01/01/2023,01/01/2023,HUTG-060269,t,20230300000000.0,406182086,5.0,7.0,0.0,42.30934831,3.152843738,2.0,0.0,1.0,2.0,135.0,1.0,365,1.0,1.0,30.0,30.0,1.0,30.0,0.0,26,52,53,129,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.33
7.70744e+17,https://www.airbnb.com/rooms/770743818062468406,31/03/2023,city scrape,Hostal La Lolita (Adults only) 2,"Casa rural catalana tradicional solo para adultos situada en el magnÃ­fico pueblo de Sant MartÃ­ Vell. A 20 minutos en coche de Girona y de la Costa Brava. <br /><br />Casa de solamente 6 habitaciones encantadoras con una decoraciÃ³n cuidada y muebles de estilo rÃºstico. TV de pantalla plana y baÃ±o privado.<br /><br />Precioso jardÃ­n con piscina, ideal para relajarse. TambiÃ©n cuenta con una zona de salÃ³n y una pequeÃ±a biblioteca. ConexiÃ³n Wi-Fi gratuita.<br /><br />FantÃ¡stico desayuno incluido en el precio.<br /><br /><b>Other things to note</b><br />FantÃ¡stico desayuno incluido en el precio<br /><br /><b>License number</b><br />PG-000774",--,https://a0.muscache.com/pictures/miso/Hosting-770743818062468406/original/fab3e8d5-a7de-448e-a979-4a8575139bd5.jpeg,https://www.airbnb.com/users/show/489550686,Claudia,29/11/2022,--,--,--,--,--,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,--,"['email', 'phone']",f,t,--,Sant MartÃ­ Vell,Room in hotel,Private room,1 private bath,"[""Shared pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Shampoo"", ""Body soap"", ""First aid kit"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Hangers"", ""Central heating"", ""Bed linens"", ""Record player"", ""TV"", ""Cleaning available during stay"", ""Indoor fireplace: wood-burning"", ""Portable fans"", ""Books and reading material"", ""Hot water"", ""Sun loungers"", ""Lock on bedroom door"", ""Breakfast"", ""Hair dryer"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Essentials"", ""Ceiling fan"", ""Wifi"", ""Fire extinguisher""]",t,31/03/2023,--,--,PG-000774,f,20230300000000.0,489550686,1.0,3.0,0.0,42.02038444,2.935350609,2.0,0.0,1.0,1.0,139.3,1.0,10,1.0,1.0,10.0,10.0,1.0,10.0,0.0,30,60,90,365,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,1.0,0.0,0.0,0.0,0.0
7.72196e+17,https://www.airbnb.com/rooms/772196495769712916,31/03/2023,city scrape,Masia la Palma HabitaciÃ³n doble,"Vive una experiÃ©ncia Ãºnica en el Hotel Masia La Palma, una masÃ­a del 1830 rehabilitada para que disfrutes de naturaleza, gastronomia, confort y te olvides de todo. Queremos que disfrutes de nuestra piscina exterior en verano. Durante todo el aÃ±o, te puedes relajar en el SPA. Y que en invierno  te sientes como en casa en nuestro salÃ³n preferido, el Bar de la Confianza. El restaurante del hotel con una cocina de autor con platos de raÃ­ces tradicionales catalanes y un toque mallorquÃ­n.<br /><br /><b>License number</b><br />HG-002373",--,https://a0.muscache.com/pictures/miso/Hosting-772196495769712916/original/9ae1b86f-91d4-46c5-bbf0-3346d15ad58e.jpeg,https://www.airbnb.com/users/show/489813664,Anna,01/12/2022,--,--,--,--,--,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,--,['phone'],f,t,--,Cabanelles,Room in hotel,Private room,1 private bath,"[""Pool"", ""Air conditioning"", ""Free parking on premises"", ""Outdoor dining area"", ""Hot tub"", ""TV"", ""Indoor fireplace"", ""Wifi"", ""First aid kit""]",t,31/03/2023,--,--,HG-002373,f,20230300000000.0,489813664,1.0,1.0,0.0,42.19137,2.85449,2.0,0.0,1.0,1.0,139.3,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,0.0,29,59,89,364,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,1.0,0.0,0.0,0.0,0.0
7.77259e+17,https://www.airbnb.com/rooms/777258648394442166,31/03/2023,city scrape,HabitaciÃ³n Deluxe,"El encanto de estas habitaciones se siente en cada espacio. Restauradas manteniendo todos los detalles originales de 1942, hacen tan acogedoras como Ãºnicas, cada visita a Angelats. La calidez de la madera noble original envuelve la habitaciÃ³n junto con una cama King Size y unas vistas a un horizonte verde, que nos llevan a un descanso y desconexiÃ³n pleno.<br /><br /><b>License number</b><br />HUTG-018289",--,https://a0.muscache.com/pictures/miso/Hosting-621523593083210132/original/85b5d4bc-66f8-44bc-b1cb-cc51fd4253cd.jpeg,https://www.airbnb.com/users/show/457883411,Diego,07/05/2022,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/71e851bd-7d83-46d4-94b8-862a0a990d46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71e851bd-7d83-46d4-94b8-862a0a990d46.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,Campelles,Room in hotel,Private room,1 private bath,"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Pool table"", ""First aid kit"", ""Fire pit"", ""Heating"", ""Backyard"", ""Smoke alarm"", ""TV"", ""High chair"", ""Lock on bedroom door"", ""Crib"", ""Hair dryer"", ""Dedicated workspace"", ""Iron"", ""Kitchen"", ""Pool"", ""Outdoor dining area"", ""Patio or balcony"", ""Security cameras on property"", ""Hot tub"", ""Wifi"", ""Fire extinguisher""]",t,31/03/2023,--,--,HUTG-018289,t,20230300000000.0,457883411,3.0,3.0,0.0,42.28869,3.0,2.0,0.0,1.0,1.0,177.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,0.0,24,45,74,259,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,3.0,0.0,0.0,0.0,0.0
7.77265e+17,https://www.airbnb.com/rooms/777265333317557319,31/03/2023,city scrape,HabitaciÃ³n junior suite,"Esta estancia es perfecta para disfrutar en familia o amigos, gracias a su salÃ³n independiente con sofÃ¡ cama, y un dormitorio King-Size. Disfruta de esta Suite totalmente equipada con albornoz y zapatillas, para tener el mejor confort en Angelats.<br /><br /><b>License number</b><br />HUTG-018289",--,https://a0.muscache.com/pictures/miso/Hosting-621523593083210132/original/85b5d4bc-66f8-44bc-b1cb-cc51fd4253cd.jpeg,https://www.airbnb.com/users/show/457883411,Diego,07/05/2022,--,--,--,--,100%,f,https://a0.muscache.com/im/pictures/user/71e851bd-7d83-46d4-94b8-862a0a990d46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71e851bd-7d83-46d4-94b8-862a0a990d46.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,Campelles,Room in hotel,Private room,1 private bath,"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Pool table"", ""First aid kit"", ""Fire pit"", ""Heating"", ""Backyard"", ""Smoke alarm"", ""TV"", ""High chair"", ""Lock on bedroom door"", ""Crib"", ""Hair dryer"", ""Dedicated workspace"", ""Iron"", ""Kitchen"", ""Pool"", ""Outdoor dining area"", ""Patio or balcony"", ""Security cameras on property"", ""Hot tub"", ""Wifi"", ""Fire extinguisher""]",t,31/03/2023,--,--,HUTG-018289,t,20230300000000.0,457883411,3.0,3.0,0.0,42.28872,3.0,2.0,0.0,1.0,1.0,217.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,0.0,17,38,67,253,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,3.0,0.0,0.0,0.0,0.0
7.80527e+17,https://www.airbnb.com/rooms/780527320833122869,01/04/2023,city scrape,"Hote La Bella Dolores, doble room (1 cama)",QuÃ©date en este extraordinario alojamiento y no te pierdas nada.<br /><br /><b>License number</b><br />HUTB-048531,--,https://a0.muscache.com/pictures/miso/Hosting-780527320833122869/original/7131bafc-aa20-4be4-a4bc-4213d249dc52.jpeg,https://www.airbnb.com/users/show/381287421,Max,23/12/2020,--,--,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/22eae54e-a8a8-4d8a-b530-bcff3604f623.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/22eae54e-a8a8-4d8a-b530-bcff3604f623.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Lloret de Mar,Room in hotel,Private room,1 private bath,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Private living room"", ""Long term stays allowed"", ""Shampoo"", ""Safe"", ""Body soap"", ""First aid kit"", ""Private entrance"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hangers"", ""Room-darkening shades"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Laundromat nearby"", ""Smoke alarm"", ""High chair"", ""Clothing storage"", ""Hot water"", ""Lock on bedroom door"", ""Beach access"", ""Crib"", ""Hair dryer"", ""Dedicated workspace"", ""Conditioner"", ""Iron"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Essentials"", ""TV with standard cable"", ""Wifi"", ""Waterfront"", ""Fire extinguisher"", ""Paid parking off premises""]",t,01/04/2023,08/01/2023,05/02/2023,HUTB-048531,f,20230300000000.0,381287421,8.0,8.0,0.0,41.69797125,2.845838762,2.0,0.0,1.0,1.0,79.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,0.0,16,39,69,309,3.0,3.0,0.0,4.67,5.0,4.67,3.67,5.0,4.67,4.67,6.0,0.0,0.0,0.0,1.07
8.12053e+17,https://www.airbnb.com/rooms/812053386085833572,01/04/2023,city scrape,Gloria Rooms 308,"Room located in the center of Roses, with capacity for 2 people. Very <br />   close, you will find all kinds of shops and restaurants where you can <br />   enjoy the best fish and fresh seafood from the Bay of Roses. Only 150 <br />   meters away is the sandy beach with one of the most crystalline waters <br />   of the coast of Girona and the promenade with wonderful views of the <br />   Bay of Roses. Ideal to enjoy with your family or your friends of the <br />   many possibilities offered by the Costa Brava.<br /><br /><b>The space</b><br />IMPORTANT : <br />   CHECK-IN ONLINE : some days before your arrival, you will receive, <br />   through message, a link in order to check in online, register the <br />   occupants, pay the remaining,  sign the contract and you will receive <br />   also information about the keys collection. <br />   When you check in online, you give an authorization to our agency in <br />   the case of misuse of the accommodation to collect the amount of ",Aeropuerto Girona Costa Brava - 35 km<br />Aquapark - 4 km<br />BUS - 0 km<br />CadaquÃ©s - 18 km<br />Farmacia - 0 km<br />Peralada - 25 km<br />Playa - 0 km<br />Puerto - 2 km<br />Supermarket - 0 km,https://a0.muscache.com/pictures/prohost-api/Hosting-812053386085833572/original/f208fc5d-4218-420a-a71c-e3759c7d5ac4.jpeg,https://www.airbnb.com/users/show/386833412,Agi Apartments,01/02/2021,--,--,within an hour,96%,99%,f,https://a0.muscache.com/im/pictures/user/ee8b2263-8da6-4a4c-8fa9-96881152ffa2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ee8b2263-8da6-4a4c-8fa9-96881152ffa2.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"Roses, Catalunya, Spain",Roses,Room in hotel,Private room,1 private bath,"[""Self check-in"", ""Air conditioning"", ""Smart lock"", ""Pets allowed"", ""Patio or balcony"", ""Heating"", ""Smoking allowed"", ""TV"", ""Wifi""]",t,01/04/2023,25/02/2023,28/03/2023,HG-001744,t,20230300000000.0,386833412,25.1,33.2,0.0,42.24308,3.2059,4.0,0.0,2.0,3.0,126.0,1.0,365,7.0,7.0,365.0,365.0,7.0,365.0,0.0,0,0,0,14,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,21.5,21.6,0.0,0.0,0.0
8.12053e+17,https://www.airbnb.com/rooms/812053386085833572,01/04/2023,city scrape,Gloria Rooms 308,"Room located in the center of Roses, with capacity for 2 people. Very <br />   close, you will find all kinds of shops and restaurants where you can <br />   enjoy the best fish and fresh seafood from the Bay of Roses. Only 150 <br />   meters away is the sandy beach with one of the most crystalline waters <br />   of the coast of Girona and the promenade with wonderful views of the <br />   Bay of Roses. Ideal to enjoy with your family or your friends of the <br />   many possibilities offered by the Costa Brava.<br /><br /><b>The space</b><br />IMPORTANT : <br />   CHECK-IN ONLINE : some days before your arrival, you will receive, <br />   through message, a link in order to check in online, register the <br />   occupants, pay the remaining,  sign the contract and you will receive <br />   also information about the keys collection. <br />   When you check in online, you give an authorization to our agency in <br />   the case of misuse of the accommodation to collect the amount of ",Aeropuerto Girona Costa Brava - 35 km<br />Aquapark - 4 km<br />BUS - 0 km<br />CadaquÃ©s - 18 km<br />Farmacia - 0 km<br />Peralada - 25 km<br />Playa - 0 km<br />Puerto - 2 km<br />Supermarket - 0 km,https://a0.muscache.com/pictures/prohost-api/Hosting-812053386085833572/original/f208fc5d-4218-420a-a71c-e3759c7d5ac4.jpeg,https://www.airbnb.com/users/show/386833412,Agi Apartments,01/02/2021,--,--,within an hour,96%,99%,f,https://a0.muscache.com/im/pictures/user/ee8b2263-8da6-4a4c-8fa9-96881152ffa2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ee8b2263-8da6-4a4c-8fa9-96881152ffa2.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"Roses, Catalunya, Spain",Roses,Room in hotel,Private room,1 private bath,"[""Self check-in"", ""Air conditioning"", ""Smart lock"", ""Pets allowed"", ""Patio or balcony"", ""Heating"", ""Smoking allowed"", ""TV"", ""Wifi""]",t,01/04/2023,25/02/2023,28/03/2023,HG-001744,t,20230300000000.0,386833412,25.1,33.2,0.0,42.25843,3.1833,4.0,0.0,2.0,3.0,111.0,1.0,365,7.0,7.0,28.0,365.0,7.0,355.7,0.0,0,0,27,119,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,21.5,21.6,0.0,0.0,0.0
